tweet,long_tweet,host_tweet,label,clean_tweet,removed_sw,stemmed
@ewoodlz gak tau padahal nggak ngapa ngapain tapi cape... hehehe gapapa kak emg dn nya kosongan 😻🤟🏻 lisa juga aku suka &gt;____&lt;,@ewoodlz gak tau padahal nggak ngapa ngapain tapi cape... hehehe gapapa kak emg dn nya kosongan 😻🤟🏻 lisa juga aku suka &gt;____&lt;,@ewoodlz gak tau padahal nggak ngapa ngapain tapi cape... hehehe gapapa kak emg dn nya kosongan 😻🤟🏻 lisa juga aku suka &gt;____&lt;,-1,ewoodlz gak tau padahal nggak ngapa ngapain tapi cape hehehe gapapa kak emg dn nya kosongan lisa juga aku suka gt ____ lt,ewoodlz gak tau nggak ngapa ngapain cape hehehe gapapa kak emg dn nya kosongan lisa suka gt ____ lt,ewoodlz gak tau nggak ngapa ngapain cape hehehe gapapa kak emg dn nya kosong lisa suka gt lt
"@Born2Bredarmy LALISA

#LALISA #MONEY #LISA","@Born2Bredarmy LALISA

#LALISA #MONEY #LISA","@Born2Bredarmy LALISA

#LALISA #MONEY #LISA",-1,born2bredarmy lalisa lalisa money lisa,born2bredarmy lalisa lalisa money lisa,born2bredarmy lalisa lalisa money lisa
yg gue pikirin gmn carany haruto ngajak lisa https://t.co/dF0MzECakg,yg gue pikirin gmn carany haruto ngajak lisa https://twitter.com/dailyharuto_/status/1580155132419145728/video/1,yg gue pikirin gmn carany haruto ngajak lisa twitter.com,-1,yg gue pikirin gmn carany haruto ngajak lisa twitter com,yg gue pikirin gmn carany haruto ngajak lisa twitter com,yg gue pikirin gmn carany haruto ngajak lisa twitter com
"Saking pusing liat persenggolan solo stan ama kita belink liat kek gini aja gue ngakak 
..
Jennie Lesti Lisa Inul anggota baru Blackpink😭 https://t.co/CWRega5eSH","Saking pusing liat persenggolan solo stan ama kita belink liat kek gini aja gue ngakak 
..
Jennie Lesti Lisa Inul anggota baru Blackpink😭 https://twitter.com/borntokickyou/status/1580237033540554752/photo/1","Saking pusing liat persenggolan solo stan ama kita belink liat kek gini aja gue ngakak 
..
Jennie Lesti Lisa Inul anggota baru Blackpink😭 twitter.com",-1,saking pusing liat persenggolan solo stan ama kita belink liat kek gini aja gue ngakak jennie lesti lisa inul anggota baru blackpink twitter com,saking pusing liat persenggolan solo stan ama belink liat kek gini aja gue ngakak jennie lesti lisa inul anggota blackpink twitter com,saking pusing liat senggol solo stan ama belink liat kek gin aja gue ngakak jennie lesti lisa inul anggota blackpink twitter com
@rosiemyroses lisa,@rosiemyroses lisa,@rosiemyroses lisa,-1,rosiemyroses lisa,rosiemyroses lisa,rosiemyroses lisa
AAAAAAAAAAAAKKKKKKKKKK MASI GANYANGKA GUE HARUTO LISA BAKAL SATU FRAME 😭😭😭 https://t.co/BnV4lE2yud,AAAAAAAAAAAAKKKKKKKKKK MASI GANYANGKA GUE HARUTO LISA BAKAL SATU FRAME 😭😭😭 https://twitter.com/ygtreasuremaker/status/1580166391298072576,AAAAAAAAAAAAKKKKKKKKKK MASI GANYANGKA GUE HARUTO LISA BAKAL SATU FRAME 😭😭😭 twitter.com,-1,aaaaaaaaaaaakkkkkkkkkk masi ganyangka gue haruto lisa bakal satu frame twitter com,aaaaaaaaaaaakkkkkkkkkk masi ganyangka gue haruto lisa frame twitter com,aaaaaaaaaaaakkkkkkkkkk mas ganyangka gue haruto lisa frame twitter com
@GenuineUndead @_SavageUchiha @Cryptok34505857 @MszFortune @ShibFlotro7 @Gndmxrjdm Mona Lisa,@GenuineUndead @_SavageUchiha @Cryptok34505857 @MszFortune @ShibFlotro7 @Gndmxrjdm Mona Lisa,@GenuineUndead @_SavageUchiha @Cryptok34505857 @MszFortune @ShibFlotro7 @Gndmxrjdm Mona Lisa,-1,genuineundead _savageuchiha cryptok34505857 mszfortune shibflotro7 gndmxrjdm mona lisa,genuineundead _savageuchiha cryptok34505857 mszfortune shibflotro7 gndmxrjdm mona lisa,genuineundead savageuchiha cryptok34505857 mszfortune shibflotro7 gndmxrjdm mona lisa
harus nya #HARUTO  x #LISA  dance Money gak sih???,harus nya #HARUTO  x #LISA  dance Money gak sih???,harus nya #HARUTO  x #LISA  dance Money gak sih???,-1,harus nya haruto x lisa dance money gak sih,nya haruto x lisa dance money gak sih,nya haruto x lisa dance money gak sih
Dikata lisa nasi rames dibungkus? Wkwk 😆😂 https://t.co/MMV1agJZfr,Dikata lisa nasi rames dibungkus? Wkwk 😆😂 https://twitter.com/CREW_LISANESIA/status/1580177553641574400,Dikata lisa nasi rames dibungkus? Wkwk 😆😂 twitter.com,-1,dikata lisa nasi rames dibungkus wkwk twitter com,dikata lisa nasi rames dibungkus wkwk twitter com,kata lisa nasi rames bungkus wkwk twitter com
"MIMPI APA INI LISA BARENG HARUTO???
BIAS KU 2-2 NYAAA 😭❤️ NANGIIISSS

dan umur mereka beda jauh padahal, tapi Lisa berasa kaya adik nya Ruto 😭
 
*btw tembok pesantren YG udah runtuh keknya🤣 https://t.co/ggx1YRoiEH","MIMPI APA INI LISA BARENG HARUTO???
BIAS KU 2-2 NYAAA 😭❤️ NANGIIISSS

dan umur mereka beda jauh padahal, tapi Lisa berasa kaya adik nya Ruto 😭
 
*btw tembok pesantren YG udah runtuh keknya🤣 https://twitter.com/ygtreasuremaker/status/1580166391298072576","MIMPI APA INI LISA BARENG HARUTO???
BIAS KU 2-2 NYAAA 😭❤️ NANGIIISSS

dan umur mereka beda jauh padahal, tapi Lisa berasa kaya adik nya Ruto 😭
 
*btw tembok pesantren YG udah runtuh keknya🤣 twitter.com",-1,mimpi apa ini lisa bareng haruto bias ku 2 2 nyaaa nangiiisss dan umur mereka beda jauh padahal tapi lisa berasa kaya adik nya ruto btw tembok pesantren yg udah runtuh keknya twitter com,mimpi lisa bareng haruto bias ku 2 2 nyaaa nangiiisss umur beda lisa berasa kaya adik nya ruto btw tembok pesantren yg udah runtuh keknya twitter com,mimpi lisa bareng haruto bias ku 2 2 nyaaa nangiiisss umur beda lisa asa kaya adik nya ruto btw tembok pesantren yg udah runtuh kek twitter com
tan linda lisa https://t.co/uDkjoSeAO1,tan linda lisa https://twitter.com/BLACKPINK_BBU/status/1580157943084830720,tan linda lisa twitter.com,-1,tan linda lisa twitter com,tan linda lisa twitter com,tan linda lisa twitter com
@TweetyChrystusa Mona Lisa?,@TweetyChrystusa Mona Lisa?,@TweetyChrystusa Mona Lisa?,-1,tweetychrystusa mona lisa,tweetychrystusa mona lisa,tweetychrystusa mona lisa
"Pertumbuhan ekonomi kuartal kedua 5,44% termasuk terbaik di dunia. #Viral Moana #JIMINDAY #HappyBirthdayJimin #OurBelovedJimin  #AngelofOctober JIMIN JIMIN Mimi Lisa Busan Denji Makima https://t.co/5Gl9Lr2pqo","Pertumbuhan ekonomi kuartal kedua 5,44% termasuk terbaik di dunia. #Viral Moana #JIMINDAY #HappyBirthdayJimin #OurBelovedJimin  #AngelofOctober JIMIN JIMIN Mimi Lisa Busan Denji Makima https://twitter.com/Vesclard13/status/1580235921236307968/photo/1","Pertumbuhan ekonomi kuartal kedua 5,44% termasuk terbaik di dunia. #Viral Moana #JIMINDAY #HappyBirthdayJimin #OurBelovedJimin  #AngelofOctober JIMIN JIMIN Mimi Lisa Busan Denji Makima twitter.com",-1,pertumbuhan ekonomi kuartal kedua 5 44 termasuk terbaik di dunia viral moana jiminday happybirthdayjimin ourbelovedjimin angelofoctober jimin jimin mimi lisa busan denji makima twitter com,pertumbuhan ekonomi kuartal 5 44 terbaik dunia viral moana jiminday happybirthdayjimin ourbelovedjimin angelofoctober jimin jimin mimi lisa busan denji makima twitter com,tumbuh ekonomi kuartal 5 44 baik dunia viral moana jiminday happybirthdayjimin ourbelovedjimin angelofoctober jimin jimin mimi lisa bus denji makima twitter com
mau jadi haruto atau mau jadi lisa ya aduh susah banget milihnya xidsjsnsnsns #HARUTO #LISA https://t.co/hgwPNVgILq,mau jadi haruto atau mau jadi lisa ya aduh susah banget milihnya xidsjsnsnsns #HARUTO #LISA https://twitter.com/js_sooyaaaa/status/1580235914349248512/video/1,mau jadi haruto atau mau jadi lisa ya aduh susah banget milihnya xidsjsnsnsns #HARUTO #LISA twitter.com,-1,mau jadi haruto atau mau jadi lisa ya aduh susah banget milihnya xidsjsnsnsns haruto lisa twitter com,haruto lisa ya aduh susah banget milihnya xidsjsnsnsns haruto lisa twitter com,haruto lisa ya aduh susah banget milihnya xidsjsnsnsns haruto lisa twitter com
"Kecil banget Pinggang Lisa Blackpink.. perut nya juga rataa, makannya tu lari kemana ya 🙄","Kecil banget Pinggang Lisa Blackpink.. perut nya juga rataa, makannya tu lari kemana ya 🙄","Kecil banget Pinggang Lisa Blackpink.. perut nya juga rataa, makannya tu lari kemana ya 🙄",-1,kecil banget pinggang lisa blackpink perut nya juga rataa makannya tu lari kemana ya,banget pinggang lisa blackpink perut nya rataa makannya tu lari kemana ya,banget pinggang lisa blackpink perut nya rataa makan tu lari mana ya
PB ada yang mau followan sama aku? rt aja ya - lisa,PB ada yang mau followan sama aku? rt aja ya - lisa,PB ada yang mau followan sama aku? rt aja ya - lisa,-1,pb ada yang mau followan sama aku rt aja ya lisa,pb followan rt aja ya lisa,pb followan rt aja ya lisa
@kierjalcaraz Yaaas pabuntis mo na si lisa kay bojooo,@kierjalcaraz Yaaas pabuntis mo na si lisa kay bojooo,@kierjalcaraz Yaaas pabuntis mo na si lisa kay bojooo,-1,kierjalcaraz yaaas pabuntis mo na si lisa kay bojooo,kierjalcaraz yaaas pabuntis mo na si lisa kay bojooo,kierjalcaraz yaaas pabuntis mo na si lisa kay bojooo
@luvfurs Ahh fck that grp for all I care.. disband je lagi bagus dr lisa kena tone down sbb yg lain perform mcm gampang bosan 😪,@luvfurs Ahh fck that grp for all I care.. disband je lagi bagus dr lisa kena tone down sbb yg lain perform mcm gampang bosan 😪,@luvfurs Ahh fck that grp for all I care.. disband je lagi bagus dr lisa kena tone down sbb yg lain perform mcm gampang bosan 😪,-1,luvfurs ahh fck that grp for all i care disband je lagi bagus dr lisa kena tone down sbb yg lain perform mcm gampang bosan,luvfurs ahh fck that grp for all i care disband je bagus dr lisa kena tone down sbb yg perform mcm gampang bosan,luvfurs ahh fck that grp for all i care disband je bagus dr lisa kena tone down sbb yg perform mcm gampang bosan
@lisa_said26 Sangat cantikkkkk,@lisa_said26 Sangat cantikkkkk,@lisa_said26 Sangat cantikkkkk,-1,lisa_said26 sangat cantikkkkk,lisa_said26 cantikkkkk,lisa said26 cantikkkkk
Demi apasi Haruto sama Lisa woy bikin challenge akkkk,Demi apasi Haruto sama Lisa woy bikin challenge akkkk,Demi apasi Haruto sama Lisa woy bikin challenge akkkk,-1,demi apasi haruto sama lisa woy bikin challenge akkkk,apasi haruto lisa woy bikin challenge akkkk,apas haruto lisa woy bikin challenge akkkk
"@idextratime Lagian yg paling benar itu adalah pembersihan PSSi ,seluruh pengurus dan Exconya harus mundur, FIFA dan pemerintah bentuk baru.   Kalo cuma IbUL dan STY out mah Bunuh Diri namanya, skuat mafia lama ambil alih lagi😭😭 , kl dah gitu bubarin aja bola dah,pemaen suru main futsal aja","@idextratime Lagian yg paling benar itu adalah pembersihan PSSi ,seluruh pengurus dan Exconya harus mundur, FIFA dan pemerintah bentuk baru.   Kalo cuma IbUL dan STY out mah Bunuh Diri namanya, skuat mafia lama ambil alih lagi😭😭 , kl dah gitu bubarin aja bola dah,pemaen suru main futsal aja","@idextratime Lagian yg paling benar itu adalah pembersihan PSSi ,seluruh pengurus dan Exconya harus mundur, FIFA dan pemerintah bentuk baru.   Kalo cuma IbUL dan STY out mah Bunuh Diri namanya, skuat mafia lama ambil alih lagi😭😭 , kl dah gitu bubarin aja bola dah,pemaen suru main futsal aja",-1,idextratime lagian yg paling benar itu adalah pembersihan pssi seluruh pengurus dan exconya harus mundur fifa dan pemerintah bentuk baru kalo cuma ibul dan sty out mah bunuh diri namanya skuat mafia lama ambil alih lagi kl dah gitu bubarin aja bola dah pemaen suru main futsal aja,idextratime yg pembersihan pssi pengurus exconya mundur fifa pemerintah bentuk kalo ibul sty out mah bunuh namanya skuat mafia ambil alih kl dah gitu bubarin aja bola dah pemaen suru main futsal aja,idextratime yg bersih pssi urus exconya mundur fifa perintah bentuk kalo ibul sty out mah bunuh nama skuat mafia ambil alih kl dah gitu bubarin aja bola dah pemaen suru main futsal aja
"@fxmario Bentar, dia kan anggota DPRD ya? Berarti mewakili partai tertentu kan ya pas 2019. Kalau 2020 mundur dari partai atau ganti partai lain, emang masih jadi anggota DPRD?","@fxmario Bentar, dia kan anggota DPRD ya? Berarti mewakili partai tertentu kan ya pas 2019. Kalau 2020 mundur dari partai atau ganti partai lain, emang masih jadi anggota DPRD?","@fxmario Bentar, dia kan anggota DPRD ya? Berarti mewakili partai tertentu kan ya pas 2019. Kalau 2020 mundur dari partai atau ganti partai lain, emang masih jadi anggota DPRD?",-1,fxmario bentar dia kan anggota dprd ya berarti mewakili partai tertentu kan ya pas 2019 kalau 2020 mundur dari partai atau ganti partai lain emang masih jadi anggota dprd,fxmario bentar anggota dprd ya mewakili partai ya pas 2019 2020 mundur partai ganti partai emang anggota dprd,fxmario bentar anggota dprd ya wakil partai ya pas 2019 2020 mundur partai ganti partai emang anggota dprd
Opa STY gosah mundur Biar aja para petinggi PSSI yg mundur. https://t.co/jXB9ozAgez,Opa STY gosah mundur Biar aja para petinggi PSSI yg mundur. https://twitter.com/CNNIndonesia/status/1580174608207990784,Opa STY gosah mundur Biar aja para petinggi PSSI yg mundur. twitter.com,-1,opa sty gosah mundur biar aja para petinggi pssi yg mundur twitter com,opa sty gosah mundur biar aja petinggi pssi yg mundur twitter com,opa sty gosah mundur biar aja petinggi pssi yg mundur twitter com
"@rahmandaraf @Fandom_ID Nah itu dia mas, yg bermasalah FEDERASINYA.. berarti semua yg terlibat dalam PSSI itu harus mundur,semua jajarannya bahkan LIB juga sekalian, kalo hanya ketuanya saja, apa menjamin PSSI akan lebih baik kedepannya, atau bahkan lebih hancur dari yg sekarang?","@rahmandaraf @Fandom_ID Nah itu dia mas, yg bermasalah FEDERASINYA.. berarti semua yg terlibat dalam PSSI itu harus mundur,semua jajarannya bahkan LIB juga sekalian, kalo hanya ketuanya saja, apa menjamin PSSI akan lebih baik kedepannya, atau bahkan lebih hancur dari yg sekarang?","@rahmandaraf @Fandom_ID Nah itu dia mas, yg bermasalah FEDERASINYA.. berarti semua yg terlibat dalam PSSI itu harus mundur,semua jajarannya bahkan LIB juga sekalian, kalo hanya ketuanya saja, apa menjamin PSSI akan lebih baik kedepannya, atau bahkan lebih hancur dari yg sekarang?",-1,rahmandaraf fandom_id nah itu dia mas yg bermasalah federasinya berarti semua yg terlibat dalam pssi itu harus mundur semua jajarannya bahkan lib juga sekalian kalo hanya ketuanya saja apa menjamin pssi akan lebih baik kedepannya atau bahkan lebih hancur dari yg sekarang,rahmandaraf fandom_id mas yg bermasalah federasinya yg terlibat pssi mundur jajarannya lib kalo ketuanya menjamin pssi kedepannya hancur yg,rahmandaraf fandom id mas yg masalah federasi yg libat pssi mundur jajar lib kalo ketua jamin pssi depan hancur yg
"#styout Iwan bule nabrak Asnawi Mundur Jeng Kelin Viral Inul

Benar gak usah ribut sudah di klarifikasi rektor dan  sejak 2017 rektor di pilih presiden serta pasal pemalsuan izasah sudah dihapuskan di UU ciptaker https://t.co/P5NpM1vmeg https://t.co/YKA2gKHPo9","#styout Iwan bule nabrak Asnawi Mundur Jeng Kelin Viral Inul

Benar gak usah ribut sudah di klarifikasi rektor dan  sejak 2017 rektor di pilih presiden serta pasal pemalsuan izasah sudah dihapuskan di UU ciptaker https://twitter.com/hipohan/status/1580168840167968768 https://twitter.com/capparuni/status/1580347406662926337/photo/1","#styout Iwan bule nabrak Asnawi Mundur Jeng Kelin Viral Inul

Benar gak usah ribut sudah di klarifikasi rektor dan  sejak 2017 rektor di pilih presiden serta pasal pemalsuan izasah sudah dihapuskan di UU ciptaker twitter.com twitter.com",-1,styout iwan bule nabrak asnawi mundur jeng kelin viral inul benar gak usah ribut sudah di klarifikasi rektor dan sejak 2017 rektor di pilih presiden serta pasal pemalsuan izasah sudah dihapuskan di uu ciptaker twitter com twitter com,styout iwan bule nabrak asnawi mundur jeng kelin viral inul gak ribut klarifikasi rektor 2017 rektor pilih presiden pasal pemalsuan izasah dihapuskan uu ciptaker twitter com twitter com,styout iwan bule nabrak asnawi mundur jeng lin viral inul gak ribut klarifikasi rektor 2017 rektor pilih presiden pasal palsu izasah hapus uu ciptaker twitter com twitter com
"Jahat, dia mentamengkan STY. Ya sudah mundur saja kalian semua, STY sekalian. https://t.co/4mRpNgwtYY","Jahat, dia mentamengkan STY. Ya sudah mundur saja kalian semua, STY sekalian. https://twitter.com/bonekcasuals/status/1580162796041699330","Jahat, dia mentamengkan STY. Ya sudah mundur saja kalian semua, STY sekalian. twitter.com",-1,jahat dia mentamengkan sty ya sudah mundur saja kalian semua sty sekalian twitter com,jahat mentamengkan sty ya mundur sty twitter com,jahat tameng sty ya mundur sty twitter com
"Tanggung Jawab itu ya mundur 
#IwanBuleOut
#IwanBuleOut
#IwanBuleOut","Tanggung Jawab itu ya mundur 
#IwanBuleOut
#IwanBuleOut
#IwanBuleOut","Tanggung Jawab itu ya mundur 
#IwanBuleOut
#IwanBuleOut
#IwanBuleOut",-1,tanggung jawab itu ya mundur iwanbuleout iwanbuleout iwanbuleout,tanggung ya mundur iwanbuleout iwanbuleout iwanbuleout,tanggung ya mundur iwanbuleout iwanbuleout iwanbuleout
Mundur aja koh..ribet amat https://t.co/BgDbqNQ4WF,Mundur aja koh..ribet amat https://twitter.com/goal_id/status/1580167806142009344,Mundur aja koh..ribet amat twitter.com,-1,mundur aja koh ribet amat twitter com,mundur aja koh ribet twitter com,mundur aja koh ribet twitter com
@ariiGembul23_ Lha kok sty kon mundur knapa mas?,@ariiGembul23_ Lha kok sty kon mundur knapa mas?,@ariiGembul23_ Lha kok sty kon mundur knapa mas?,-1,ariigembul23_ lha kok sty kon mundur knapa mas,ariigembul23_ lha sty kon mundur knapa mas,ariigembul23 lha sty kon mundur knapa mas
"@whereiselfy Opini gw sih kayaknya ga perlu mundur deh, lagian juga masa jabatannya tahun depan mau abis. Nah setelah masa jabatannya abis baru tuh dirombak biar ga rangkap jabatan gitu. Kalo salahin ketum aja atas tragedi kanjuruhan kayaknya juga ga ada sih","@whereiselfy Opini gw sih kayaknya ga perlu mundur deh, lagian juga masa jabatannya tahun depan mau abis. Nah setelah masa jabatannya abis baru tuh dirombak biar ga rangkap jabatan gitu. Kalo salahin ketum aja atas tragedi kanjuruhan kayaknya juga ga ada sih","@whereiselfy Opini gw sih kayaknya ga perlu mundur deh, lagian juga masa jabatannya tahun depan mau abis. Nah setelah masa jabatannya abis baru tuh dirombak biar ga rangkap jabatan gitu. Kalo salahin ketum aja atas tragedi kanjuruhan kayaknya juga ga ada sih",-1,whereiselfy opini gw sih kayaknya ga perlu mundur deh lagian juga masa jabatannya tahun depan mau abis nah setelah masa jabatannya abis baru tuh dirombak biar ga rangkap jabatan gitu kalo salahin ketum aja atas tragedi kanjuruhan kayaknya juga ga ada sih,whereiselfy opini gw sih kayaknya ga mundur deh jabatannya abis jabatannya abis tuh dirombak biar ga rangkap jabatan gitu kalo salahin ketum aja tragedi kanjuruhan kayaknya ga sih,whereiselfy opini gw sih kayak ga mundur deh jabat abis jabat abis tuh rombak biar ga rangkap jabat gitu kalo salahin tum aja tragedi kanjuruhan kayak ga sih
"@18fesss Bener, kalo jadwalnya mundur sakitnya lebih parah 🥹","@18fesss Bener, kalo jadwalnya mundur sakitnya lebih parah 🥹","@18fesss Bener, kalo jadwalnya mundur sakitnya lebih parah 🥹",-1,18fesss bener kalo jadwalnya mundur sakitnya lebih parah,18fesss bener kalo jadwalnya mundur sakitnya parah,18fesss bener kalo jadwal mundur sakit parah
